Event_ID,Unit_Code,MOJN_SpringCode,EventDate,Disturbance_Description,SiteCondition_Description
590,DEVA,DEVA_P_KEA1011,11/15/2004,Drying,Highly disturbed
600,DEVA,DEVA_P_KNO0155,3/15/2005,Drying,Highly disturbed
604,DEVA,DEVA_P_LAN0037,12/9/2004,Drying,Highly disturbed
605,DEVA,DEVA_P_LAN0039,12/9/2004,Drying,Highly disturbed
617,DEVA,DEVA_P_LEA0631,2/5/2005,Drying,Highly disturbed
620,DEVA,DEVA_P_LEM0434,11/5/2004,Drying,Highly disturbed
623,DEVA,DEVA_P_LIG0498,5/23/2005,Drying,Highly disturbed
628,DEVA,DEVA_P_LIT0154,3/15/2005,Drying,Highly disturbed
629,DEVA,DEVA_P_LIZ0472,3/16/2005,Drying,Highly disturbed
633,DEVA,DEVA_P_LOS0389,1/6/2005,Drying,Highly disturbed
634,DEVA,DEVA_P_LOS0388,1/6/2005,Drying,Highly disturbed
637,DEVA,DEVA_P_LOS0390,1/6/2005,Drying,Highly disturbed
646,DEVA,DEVA_P_LOW0432,2/9/2005,Drying,Highly disturbed
647,DEVA,DEVA_P_LOW0433,2/9/2005,Drying,Highly disturbed
650,DEVA,DEVA_P_LOW0678,2/9/2005,Drying,Highly disturbed
651,DEVA,DEVA_P_LOW0120,2/9/2005,Drying,Highly disturbed
652,DEVA,DEVA_P_LOW0119,2/9/2005,Drying,Highly disturbed
653,DEVA,DEVA_P_LOW0113,2/9/2005,Drying,Highly disturbed
654,DEVA,DEVA_P_LOW0118,2/9/2005,Drying,Highly disturbed
655,DEVA,DEVA_P_LOW0117,2/9/2005,Drying,Highly disturbed
656,DEVA,DEVA_P_LOW0116,2/9/2005,Drying,Highly disturbed
657,DEVA,DEVA_P_LOW0115,2/9/2005,Drying,Highly disturbed
658,DEVA,DEVA_P_LOW0114,2/9/2005,Drying,Highly disturbed
666,DEVA,DEVA_P_MAL0716,11/2/2004,Drying,Highly disturbed
670,DEVA,DEVA_P_MAN1059,12/5/2004,Drying,Highly disturbed
672,DEVA,DEVA_P_MCD0280,11/14/2004,Drying,Highly disturbed
673,DEVA,DEVA_P_MCD0281,11/14/2004,Drying,Highly disturbed
676,DEVA,DEVA_P_MES0215,12/11/2004,Drying,Highly disturbed
678,DEVA,DEVA_P_MES0218,12/11/2004,Drying,Highly disturbed
681,DEVA,DEVA_P_MES0355,12/7/2004,Drying,Highly disturbed
684,DEVA,DEVA_P_MEX0466,3/5/2005,Drying,Highly disturbed
690,DEVA,DEVA_P_MIL0289,12/4/2004,Drying,Highly disturbed
691,DEVA,DEVA_P_MIL0290,12/4/2004,Drying,Highly disturbed
692,DEVA,DEVA_P_MIL0084,1/5/2005,Drying,Highly disturbed
704,DEVA,DEVA_P_MUD0639,10/24/2004,Drying,Highly disturbed
731,DEVA,DEVA_P_OVE0622,2/4/2005,Drying,Highly disturbed
734,DEVA,DEVA_P_PAL0429,2/8/2005,Drying,Highly disturbed
743,DEVA,DEVA_P_PAT0643,11/29/2005,Drying,Highly disturbed
746,DEVA,DEVA_P_PIN0712,4/5/2005,Drying,Highly disturbed
747,DEVA,DEVA_P_PIN0823,11/18/2005,Drying,Highly disturbed
750,DEVA,DEVA_P_POA0100,2/6/2005,Drying,Highly disturbed
757,DEVA,DEVA_P_POT0629,2/4/2005,Drying,Highly disturbed
763,DEVA,DEVA_P_PUS0645,11/30/2005,Drying,Highly disturbed
770,DEVA,DEVA_P_RAM0227,1/16/2005,Drying,Highly disturbed
771,DEVA,DEVA_P_RAM0653,12/1/2005,Drying,Highly disturbed
779,DEVA,DEVA_P_RIC1044,12/1/2004,Drying,Highly disturbed
780,DEVA,DEVA_P_RIS0789,,Drying,Highly disturbed
783,DEVA,DEVA_P_ROA0640,10/13/2005,Drying,Highly disturbed
784,DEVA,DEVA_P_RUI0402,1/12/2005,Drying,Highly disturbed
791,DEVA,DEVA_P_SAL0049,12/10/2004,Drying,Highly disturbed
797,DEVA,DEVA_P_SAL0103,2/8/2005,Drying,Highly disturbed
798,DEVA,DEVA_P_SAL0359,12/7/2004,Drying,Highly disturbed
800,DEVA,DEVA_P_SAL0385,11/3/2004,Drying,Highly disturbed
802,DEVA,DEVA_P_SAN0258,11/16/2004,Drying,Highly disturbed
812,DEVA,DEVA_P_SCH0646,11/30/2005,Drying,Highly disturbed
816,DEVA,DEVA_P_SCO0139,3/8/2005,Drying,Highly disturbed
818,DEVA,DEVA_P_SCR0036,12/8/2004,Drying,Highly disturbed
819,DEVA,DEVA_P_SCR0030,12/8/2004,Drying,Highly disturbed
820,DEVA,DEVA_P_SCR0024,12/8/2004,Drying,Highly disturbed
821,DEVA,DEVA_P_SCR0025,12/8/2004,Drying,Highly disturbed
822,DEVA,DEVA_P_SCR0026,12/8/2004,Drying,Highly disturbed
823,DEVA,DEVA_P_SCR0027,12/8/2004,Drying,Highly disturbed
824,DEVA,DEVA_P_SCR0035,12/8/2004,Drying,Highly disturbed
825,DEVA,DEVA_P_SCR0034,12/8/2004,Drying,Highly disturbed
826,DEVA,DEVA_P_SCR0033,12/8/2004,Drying,Highly disturbed
827,DEVA,DEVA_P_SCR0032,12/8/2004,Drying,Highly disturbed
828,DEVA,DEVA_P_SCR0031,12/8/2004,Drying,Highly disturbed
829,DEVA,DEVA_P_SEC0147,3/10/2005,Drying,Highly disturbed
830,DEVA,DEVA_P_SED1046,12/2/2004,Drying,Highly disturbed
831,DEVA,DEVA_P_SED1047,12/2/2004,Drying,Highly disturbed
832,DEVA,DEVA_P_SED1048,12/2/2004,Drying,Highly disturbed
833,DEVA,DEVA_P_SED1049,12/2/2004,Drying,Highly disturbed
834,DEVA,DEVA_P_SED1050,12/2/2004,Drying,Highly disturbed
838,DEVA,DEVA_P_SHA0413,1/18/2005,Drying,Highly disturbed
841,DEVA,DEVA_P_SHE0820,11/18/2005,Drying,Highly disturbed
843,DEVA,DEVA_P_SHE0519,1/12/2005,Drying,Highly disturbed
844,DEVA,DEVA_P_SHE0520,1/12/2005,Drying,Highly disturbed
845,DEVA,DEVA_P_SHE0521,1/12/2005,Drying,Highly disturbed
847,DEVA,DEVA_P_SHE0822,11/18/2005,Drying,Highly disturbed
850,DEVA,DEVA_P_SHO0350,12/7/2004,Drying,Highly disturbed
856,DEVA,DEVA_P_SIN0313,11/30/2004,Drying,Highly disturbed
863,DEVA,DEVA_P_SIX0468,3/11/2005,Drying,Highly disturbed
864,DEVA,DEVA_P_SOS0261,2/13/2005,Drying,Highly disturbed
866,DEVA,DEVA_P_SOS0259,2/13/2005,Drying,Highly disturbed
867,DEVA,DEVA_P_SOS0464,2/13/2005,Drying,Highly disturbed
875,DEVA,DEVA_P_SOW0353,12/7/2004,Drying,Highly disturbed
876,DEVA,DEVA_P_SPA0507,11/11/2005,Drying,Highly disturbed
880,DEVA,DEVA_P_SPI0060,12/15/2004,Drying,Highly disturbed
887,DEVA,DEVA_P_STO0501,11/5/2005,Drying,Highly disturbed
894,DEVA,DEVA_P_STO0095,2/1/2005,Drying,Highly disturbed
895,DEVA,DEVA_P_STO0400,1/12/2005,Drying,Highly disturbed
899,DEVA,DEVA_P_SUP0369,12/10/2004,Drying,Highly disturbed
912,DEVA,DEVA_P_TAB0022,12/8/2004,Drying,Highly disturbed
914,DEVA,DEVA_P_TAB0023,12/8/2004,Drying,Highly disturbed
916,DEVA,DEVA_P_TEL0527,1/13/2005,Drying,Highly disturbed
919,DEVA,DEVA_P_THI0660,10/23/2004,Drying,Highly disturbed
923,DEVA,DEVA_P_TIN0741,2/4/2005,Drying,Highly disturbed
925,DEVA,DEVA_P_TIN0790,11/11/2005,Drying,Highly disturbed
928,DEVA,DEVA_P_TRA0311,11/29/2004,Drying,Highly disturbed
936,DEVA,DEVA_P_TRA0884,12/3/2005,Drying,Highly disturbed
937,DEVA,DEVA_P_TRA0885,12/3/2005,Drying,Highly disturbed
938,DEVA,DEVA_P_TRA0886,12/3/2005,Drying,Highly disturbed
939,DEVA,DEVA_P_TRA0887,12/3/2005,Drying,Highly disturbed
940,DEVA,DEVA_P_TRA0888,2/3/2005,Drying,Highly disturbed
942,DEVA,DEVA_P_TRE0224,11/4/2004,Drying,Highly disturbed
943,DEVA,DEVA_P_TRI0348,12/5/2004,Drying,Highly disturbed
944,DEVA,DEVA_P_TRI0348,12/6/2004,Drying,Highly disturbed
945,DEVA,DEVA_P_TRI0349,12/5/2004,Drying,Highly disturbed
946,DEVA,DEVA_P_TRI0349,12/6/2004,Drying,Highly disturbed
947,DEVA,DEVA_P_TRI0347,12/5/2004,Drying,Highly disturbed
948,DEVA,DEVA_P_TRI0347,12/6/2004,Drying,Highly disturbed
949,DEVA,DEVA_P_TRI0386,12/6/2004,Drying,Highly disturbed
951,DEVA,DEVA_P_TRI0391,1/6/2005,Drying,Highly disturbed
953,DEVA,DEVA_P_TRI0393,1/6/2005,Drying,Highly disturbed
954,DEVA,DEVA_P_TRI0099,2/6/2005,Drying,Highly disturbed
961,DEVA,DEVA_P_TWO0630,2/4/2005,Drying,Highly disturbed
966,DEVA,DEVA_P_UPP0098,2/5/2005,Drying,Highly disturbed
968,DEVA,DEVA_P_UPP0230,1/17/2005,Drying,Highly disturbed
969,DEVA,DEVA_P_UPP0792,11/13/2005,Drying,Highly disturbed
971,DEVA,DEVA_P_UPP0421,2/8/2005,Drying,Highly disturbed
975,DEVA,DEVA_P_USG0029,12/8/2004,Drying,Highly disturbed
976,DEVA,DEVA_P_VAL0380,12/14/2004,Drying,Highly disturbed
977,DEVA,DEVA_P_VIR0041,12/10/2004,Drying,Highly disturbed
979,DEVA,DEVA_P_WAG0635,10/22/2004,Drying,Highly disturbed
980,DEVA,DEVA_P_WAH0849,11/20/2005,Other,Highly disturbed
995,DEVA,DEVA_P_WEE0664,10/24/2004,Drying,Highly disturbed
997,DEVA,DEVA_P_WET0478,3/25/2005,Drying,Highly disturbed
998,DEVA,DEVA_P_WHE0697,11/17/2005,Drying,Highly disturbed
999,DEVA,DEVA_P_WHE0362,12/9/2004,Drying,Highly disturbed
1005,DEVA,DEVA_P_WHI0605,1/20/2005,Drying,Highly disturbed
1006,DEVA,DEVA_P_WHI0604,1/20/2005,Drying,Highly disturbed
1008,DEVA,DEVA_P_WIL0715,11/2/2004,Drying,Highly disturbed
1010,DEVA,DEVA_P_WIL0756,10/13/2005,Drying,Highly disturbed
1011,DEVA,DEVA_P_WIL0638,10/24/2004,Drying,Highly disturbed
1023,DEVA,DEVA_P_WOO0688,11/13/2004,Drying,Highly disturbed
1027,DEVA,DEVA_P_YOU0192,11/3/2004,Drying,Highly disturbed
1122,LAKE,LAKE_P_ROG0001,12/6/2006,Drying,Highly disturbed
1131,LAKE,LAKE_P_SCI0010,11/21/2006,Drying,Highly disturbed
1136,LAKE,LAKE_P_COR0015,12/5/2006,Drying,Highly disturbed
1141,LAKE,LAKE_P_CAL0020,12/5/2006,Drying,Highly disturbed
1147,LAKE,LAKE_P_SAL0026,1/14/2006,Drying,Highly disturbed
1156,LAKE,LAKE_P_NEV0035,12/9/2006,Drying,Highly disturbed
1161,LAKE,LAKE_P_DIS0040,11/10/2006,Drying,Highly disturbed
1164,LAKE,LAKE_P_ARI0043,12/7/2006,Drying,Highly disturbed
1174,LAKE,LAKE_P_BLA0053,12/9/2006,Drying,Highly disturbed
1175,LAKE,LAKE_P_SAC0054,11/20/2006,Drying,Highly disturbed
1177,LAKE,LAKE_P_RAT0056,11/11/2006,Drying,Highly disturbed
1183,LAKE,LAKE_P_GRA0062,11/15/2006,Drying,Highly disturbed
1185,LAKE,LAKE_P_SAL0064,11/14/2006,Drying,Highly disturbed
1190,LAKE,LAKE_P_SAL0069,11/14/2006,Drying,Highly disturbed
1195,LAKE,LAKE_P_MEA0074,12/6/2006,Drying,Highly disturbed
1201,LAKE,LAKE_P_GRA0080,11/15/2006,Drying,Highly disturbed
1202,LAKE,LAKE_P_SAL0081,11/14/2006,Drying,Highly disturbed
1206,LAKE,LAKE_P_CAL0085,12/5/2006,Drying,Highly disturbed
1210,LAKE,LAKE_P_CAL0089,12/5/2006,Drying,Highly disturbed
1212,PARA,PARA_P_YEL0002,6/13/2006,Drying,Highly disturbed
1216,PARA,PARA_P_LAV0006,7/12/2006,Drying,Highly disturbed
1228,PARA,PARA_P_YEL0018,6/13/2006,Drying,Highly disturbed
1230,PARA,PARA_P_LIN0020,6/13/2006,Drying,Highly disturbed
1231,PARA,PARA_P_GOR0021,6/13/2006,Drying,Highly disturbed
1232,PARA,PARA_P_DEA0022,7/13/2006,Drying,Highly disturbed
1234,PARA,PARA_P_MUD0024,6/20/2006,Drying,Highly disturbed
1237,PARA,PARA_P_RAT0027,6/14/2006,Drying,Highly disturbed
1238,PARA,PARA_P_MT.0028,7/13/2006,Drying,Highly disturbed
1245,PARA,PARA_P_LAS0035,6/17/2006,Drying,Highly disturbed
1258,PARA,PARA_P_LIT0048,6/22/2006,Drying,Highly disturbed
1261,PARA,PARA_P_MUD0051,6/24/2006,Drying,Highly disturbed
1265,PARA,PARA_P_AND0055,6/26/2006,Drying,Highly disturbed
1266,PARA,PARA_P_POC0056,6/20/2006,Drying,Highly disturbed
1271,PARA,PARA_P_DEW0061,6/14/2006,Drying,Highly disturbed
1275,PARA,PARA_P_MAP0065,6/22/2006,Drying,Highly disturbed
1278,PARA,PARA_P_YEL0068,6/13/2006,Drying,Highly disturbed
1282,PARA,PARA_P_AND0072,6/26/2006,Drying,Highly disturbed
1289,PARA,PARA_P_GRA0079,7/20/2006,Drying,Highly disturbed
1294,PARA,PARA_P_DEW0084,6/14/2006,Drying,Highly disturbed
1297,PARA,PARA_P_LIT0087,6/1/2006,Drying,Highly disturbed
1298,PARA,PARA_P_GYP0088,5/31/2006,Drying,Highly disturbed
1305,PARA,PARA_P_POV0095,6/14/2006,Drying,Highly disturbed
1306,PARA,PARA_P_GRA0096,5/31/2006,Drying,Highly disturbed
1310,PARA,PARA_P_AND,6/26/2006,Drying,Highly disturbed
1311,PARA,PARA_P_JUM0101,6/24/2006,Drying,Highly disturbed
1312,PARA,PARA_P_LAS0102,6/13/2006,Drying,Highly disturbed
1325,PARA,PARA_P_RAT0115,6/14/2006,Drying,Highly disturbed
1332,PARA,PARA_P_POV0122,6/14/2006,Drying,Highly disturbed
1333,PARA,PARA_P_PAI0123,6/24/2006,Drying,Highly disturbed
1336,PARA,PARA_P_NOT0126,7/12/2006,Drying,Highly disturbed
1338,PARA,PARA_P_MT.0128,7/13/2006,Drying,Highly disturbed
1340,PARA,PARA_P_UNN0130,5/31/2006,Drying,Highly disturbed
1347,PARA,PARA_P_YEL0137,6/13/2006,Drying,Highly disturbed
1350,PARA,PARA_P_DEW0140,6/14/2006,Drying,Highly disturbed
1354,PARA,PARA_P_LAS0144,6/13/2006,Drying,Highly disturbed
1355,PARA,PARA_P_DEA0145,7/13/2006,Drying,Highly disturbed
1358,PARA,PARA_P_YEL0148,6/13/2006,Drying,Highly disturbed
1359,PARA,PARA_P_BUR0149,5/13/2006,Drying,Highly disturbed
1365,PARA,PARA_P_DEW0155,4/14/2006,Drying,Highly disturbed
1366,PARA,PARA_P_MUD0156,6/24/2006,Drying,Highly disturbed
1369,PARA,PARA_P_AND0159,6/26/2006,Drying,Highly disturbed
1371,PARA,PARA_P_AND0161,6/26/2006,Drying,Highly disturbed
1377,PARA,PARA_P_DEW0167,6/14/2006,Drying,Highly disturbed
1387,PARA,PARA_P_WHI0177,6/1/2006,Drying,Highly disturbed
1393,PARA,PARA_P_CED0183,6/2/2006,Drying,Highly disturbed
1396,PARA,PARA_P_YEL0186,6/13/2006,Drying,Highly disturbed
1397,PARA,PARA_P_YEL0187,6/13/2006,Drying,Highly disturbed
1405,PARA,PARA_P_YEL0195,6/13/2006,Drying,Highly disturbed
1408,PARA,PARA_P_LAS0198,6/13/2006,Drying,Highly disturbed
1409,PARA,PARA_P_EDS0199,5/13/2006,Drying,Highly disturbed
1412,PARA,PARA_P_AND0202,6/26/2006,Drying,Highly disturbed
1417,PARA,PARA_P_LAS0207,6/13/2006,Drying,Highly disturbed
1419,PARA,PARA_P_RAT0209,6/14/2006,Drying,Highly disturbed
1421,PARA,PARA_P_LAS0211,6/13/2006,Drying,Highly disturbed
1423,PARA,PARA_P_RAT0213,6/14/2006,Drying,Highly disturbed
1424,PARA,PARA_P_BIG0214,7/13/2006,Drying,Highly disturbed
1426,PARA,PARA_P_DEW0216,6/14/2006,Drying,Highly disturbed
1986,JOTR,JOTR_P_NWC0178,12/9/2005,Drying,Highly disturbed
1988,JOTR,JOTR_P_EAS0160,12/16/2005,Drying,Highly disturbed
1991,JOTR,JOTR_P_COV0295,1/5/2006,Drying,Highly disturbed
1992,JOTR,JOTR_P_RAT0238,1/6/2006,Drying,Highly disturbed
1994,JOTR,JOTR_P_NON0085,1/6/2006,Drying,Highly disturbed
1995,JOTR,JOTR_P_HOR0275,1/6/2006,Drying,Highly disturbed
2000,JOTR,JOTR_P_BAR0128,1/7/2006,Drying,Highly disturbed
2004,JOTR,JOTR_P_DES0036,1/7/2006,Drying,Highly disturbed
2005,JOTR,JOTR_P_SPL0034,1/8/2006,Drying,Highly disturbed
2006,JOTR,JOTR_P_LIV0251,1/8/2006,Drying,Highly disturbed
2009,JOTR,JOTR_P_MYS0180,1/9/2006,Drying,Highly disturbed
2010,JOTR,JOTR_P_OPT0270,1/9/2006,Drying,Highly disturbed
2012,JOTR,JOTR_P_SQU0175,1/9/2006,Drying,Highly disturbed
2015,JOTR,JOTR_P_FRO0116,1/13/2006,Drying,Highly disturbed
2017,JOTR,JOTR_P_RAT0022,1/13/2006,Drying,Highly disturbed
2019,JOTR,JOTR_P_MES0067,1/14/2006,Drying,Highly disturbed
2020,JOTR,JOTR_P_NPS0130,1/14/2006,Drying,Highly disturbed
2021,JOTR,JOTR_P_QUE0266,1/15/2006,Drying,Highly disturbed
2023,JOTR,JOTR_P_TUR0066,1/15/2006,Drying,Highly disturbed
2025,JOTR,JOTR_P_OAK0290,1/15/2006,Drying,Highly disturbed
2026,JOTR,JOTR_P_OAK0199,1/15/2006,Drying,Highly disturbed
2032,JOTR,JOTR_P_RIN0272,1/17/2006,Drying,Highly disturbed
2033,JOTR,JOTR_P_WON0076,1/17/2006,Drying,Highly disturbed
2038,JOTR,JOTR_P_SNE0069,1/21/2006,Drying,Highly disturbed
2039,JOTR,JOTR_P_HON0049,1/21/2006,Drying,Highly disturbed
2041,JOTR,JOTR_P_PIN0216,1/23/2006,Drying,Highly disturbed
2046,JOTR,JOTR_P_WEL0236,1/29/2006,Drying,Highly disturbed
2048,JOTR,JOTR_P_LOS0264,1/29/2006,Drying,Highly disturbed
2050,JOTR,JOTR_P_CON0156,2/1/2006,Drying,Highly disturbed
2051,JOTR,JOTR_P_STR0169,2/1/2006,Drying,Highly disturbed
2054,JOTR,JOTR_P_SMO0029,2/6/2005,Drying,Highly disturbed
2058,JOTR,JOTR_P_PIN0171,2/7/2006,Drying,Highly disturbed
2059,JOTR,JOTR_P_PIN0117,2/7/2006,Drying,Highly disturbed
2060,JOTR,JOTR_P_PIN0027,2/7/2006,Drying,Highly disturbed
2061,JOTR,JOTR_P_PIN0177,2/7/2006,Drying,Highly disturbed
2062,JOTR,JOTR_P_PIN0072,2/7/2006,Drying,Highly disturbed
2066,JOTR,JOTR_P_HAN0161,2/7/2006,Drying,Highly disturbed
2069,JOTR,JOTR_P_OLD0209,2/8/2006,Drying,Highly disturbed
2071,JOTR,JOTR_P_MAN0204,2/12/2006,Drying,Highly disturbed
2073,JOTR,JOTR_P_WHI0162,2/13/2006,Drying,Highly disturbed
2079,JOTR,JOTR_P_QUA0211,2/14/2006,Drying,Highly disturbed
2085,JOTR,JOTR_P_MIL0173,2/15/2006,Drying,Highly disturbed
2086,JOTR,JOTR_P_COV0254,2/16/2006,Drying,Highly disturbed
2089,JOTR,JOTR_P_SMIT0,2/16/2006,Drying,Highly disturbed
2090,JOTR,JOTR_P_SMI0185,2/16/2006,Drying,Highly disturbed
2091,JOTR,JOTR_P_LOS0006,2/16/2006,Drying,Highly disturbed
2092,JOTR,JOTR_P_NOR0083,2/17/2006,Drying,Highly disturbed
2093,JOTR,JOTR_P_WON0152,2/17/2006,Drying,Highly disturbed
2094,JOTR,JOTR_P_CLO0250,2/17/2006,Drying,Highly disturbed
2096,JOTR,JOTR_P_WON0073,2/17/2006,Drying,Highly disturbed
2097,JOTR,JOTR_P_CLO0058,2/17/2006,Drying,Highly disturbed
2106,JOTR,JOTR_P_FAN0259,3/6/2006,Drying,Highly disturbed
2110,JOTR,JOTR_P_BUR0112,3/6/2006,Drying,Highly disturbed
2115,JOTR,JOTR_P_HAY0287,3/9/2006,Drying,Highly disturbed
2144,JOTR,JOTR_P_DOV0291,12/14/2005,Drying,Highly disturbed
2155,JOTR,JOTR_P_FOR0025,12/16/2005,Drying,Highly disturbed
2161,JOTR,JOTR_P_PIN0024,1/10/2006,Drying,Highly disturbed
2162,JOTR,JOTR_P_GRA0283,1/10/2006,Drying,Highly disturbed
2163,JOTR,JOTR_P_WHI0241,1/10/2006,Drying,Highly disturbed
2164,JOTR,JOTR_P_CRO0210,1/11/2006,Drying,Highly disturbed
2165,JOTR,JOTR_P_OLD0203,1/11/2006,Drying,Highly disturbed
2166,JOTR,JOTR_P_CUP0174,1/11/2006,Drying,Highly disturbed
2167,JOTR,JOTR_P_PLE0249,1/11/2006,Drying,Highly disturbed
2168,JOTR,JOTR_P_STI0111,1/11/2006,Drying,Highly disturbed
2169,JOTR,JOTR_P_HID0126,1/11/2006,Drying,Highly disturbed
2171,JOTR,JOTR_P_LIT0207,1/12/2006,Drying,Highly disturbed
2184,JOTR,JOTR_P_CAV0214,1/16/2006,Drying,Highly disturbed
2192,JOTR,JOTR_P_LAN0168,1/31/2006,Drying,Highly disturbed
2217,JOTR,JOTR_P_QUA0127,2/14/2006,Drying,Highly disturbed
2219,JOTR,JOTR_P_EAS0230,2/15/2006,Drying,Highly disturbed
2222,JOTR,JOTR_P_WES0255,2/15/2006,Drying,Highly disturbed
2232,JOTR,JOTR_P_BAD0012,3/3/2006,Drying,Highly disturbed
2244,JOTR,JOTR_P_BUR0015,3/6/2006,Drying,Highly disturbed
2247,JOTR,JOTR_P_LON0289,3/8/2006,Drying,Highly disturbed
2248,JOTR,JOTR_P_RAN0217,3/8/2006,Drying,Highly disturbed
2250,JOTR,JOTR_P_FOR0119,3/8/2006,Drying,Highly disturbed
2253,JOTR,JOTR_P_DEN0003,3/13/2006,Drying,Highly disturbed
2254,JOTR,JOTR_P_PLA0201,3/14/2006,Drying,Highly disturbed
2256,JOTR,JOTR_P_EAG0225,3/14/2006,Drying,Highly disturbed
2257,JOTR,JOTR_P_GRU0106,3/14/2006,Drying,Highly disturbed
2258,JOTR,JOTR_P_CAC0252,3/15/2006,Drying,Highly disturbed
2261,JOTR,JOTR_P_COX0070,4/11/2006,Drying,Highly disturbed
2263,JOTR,JOTR_P_PAL0153,4/13/2006,Drying,Highly disturbed
301,DEVA,DEVA_P_DOG0685,2/10/2005,Fire,Highly disturbed
311,DEVA,DEVA_P_EAG0352,12/7/2004,Fire,Highly disturbed
312,DEVA,DEVA_P_EAG0351,12/7/2004,Fire,Highly disturbed
467,DEVA,DEVA_P_DOG0684,2/10/2005,Fire,Highly disturbed
468,DEVA,DEVA_P_DOG0683,2/10/2005,Fire,Highly disturbed
640,DEVA,DEVA_P_DOG0686,2/10/2005,Fire,Highly disturbed
1195,LAKE,LAKE_P_MEA0074,12/6/2006,Fire,Highly disturbed
1203,LAKE,LAKE_P_GRA0082,11/10/2006,Fire,Highly disturbed
2028,JOTR,JOTR_P_EAS0134,1/16/2006,Fire,Highly disturbed
2085,JOTR,JOTR_P_MIL0173,2/15/2006,Fire,Highly disturbed
17,DEVA,DEVA_P_AMA0381,12/14/2004,Flooding,Highly disturbed
39,DEVA,DEVA_P_BEB0921,11/12/2004,Flooding,Highly disturbed
45,DEVA,DEVA_P_BEN0606,1/20/2005,Flooding,Highly disturbed
86,DEVA,DEVA_P_BLU0738,2/1/2005,Flooding,Highly disturbed
101,DEVA,DEVA_P_BUC0121,11/13/2005,Flooding,Highly disturbed
104,DEVA,DEVA_P_BUC0562,1/19/2005,Flooding,Highly disturbed
108,DEVA,DEVA_P_BUC0564,1/19/2005,Flooding,Highly disturbed
110,DEVA,DEVA_P_BUC0565,1/19/2005,Flooding,Highly disturbed
111,DEVA,DEVA_P_BUC0592,1/21/2005,Flooding,Highly disturbed
116,DEVA,DEVA_P_BUC0568,1/19/2005,Flooding,Highly disturbed
122,DEVA,DEVA_P_BUC0571,1/19/2005,Flooding,Highly disturbed
137,DEVA,DEVA_P_BUC0581,1/21/2005,Flooding,Highly disturbed
139,DEVA,DEVA_P_BUC0583,1/21/2005,Flooding,Highly disturbed
141,DEVA,DEVA_P_BUC0585,1/21/2005,Flooding,Highly disturbed
142,DEVA,DEVA_P_BUC0586,1/21/2005,Flooding,Highly disturbed
155,DEVA,DEVA_P_BUT0141,3/8/2005,Flooding,Highly disturbed
156,DEVA,DEVA_P_CAL0397,1/11/2005,Flooding,Highly disturbed
158,DEVA,DEVA_P_CAN0671,10/24/2004,Flooding,Highly disturbed
163,DEVA,DEVA_P_CEN0670,10/24/2004,Flooding,Highly disturbed
168,DEVA,DEVA_P_CHU0669,10/24/2004,Flooding,Highly disturbed
170,DEVA,DEVA_P_CLI0479,4/5/2005,Flooding,Highly disturbed
205,DEVA,DEVA_P_FIV0003,12/5/2004,Flooding,Highly disturbed
210,DEVA,DEVA_P_FLY0494,5/22/2005,Flooding,Highly disturbed
211,DEVA,DEVA_P_FOR0516,1/6/2005,Flooding,Highly disturbed
212,DEVA,DEVA_P_FOR0394,1/6/2005,Flooding,Highly disturbed
285,DEVA,DEVA_P_COW0395,1/11/2005,Flooding,Highly disturbed
301,DEVA,DEVA_P_DOG0685,2/10/2005,Flooding,Highly disturbed
308,DEVA,DEVA_P_DRY0733,2/1/2005,Flooding,Highly disturbed
332,DEVA,DEVA_P_EAS0540,1/19/2005,Flooding,Highly disturbed
333,DEVA,DEVA_P_EAS0541,1/19/2005,Flooding,Highly disturbed
334,DEVA,DEVA_P_EAS0542,1/19/2005,Flooding,Highly disturbed
335,DEVA,DEVA_P_EAS0543,1/19/2005,Flooding,Highly disturbed
336,DEVA,DEVA_P_EAS0544,1/19/2005,Flooding,Highly disturbed
337,DEVA,DEVA_P_EAS0545,1/19/2005,Flooding,Highly disturbed
338,DEVA,DEVA_P_EAS0546,1/19/2005,Flooding,Highly disturbed
339,DEVA,DEVA_P_EAS0547,1/19/2005,Flooding,Highly disturbed
340,DEVA,DEVA_P_EAS0548,1/19/2005,Flooding,Highly disturbed
341,DEVA,DEVA_P_EAS0549,1/19/2005,Flooding,Highly disturbed
342,DEVA,DEVA_P_EAS0550,1/19/2005,Flooding,Highly disturbed
347,DEVA,DEVA_P_EAS0555,1/19/2005,Flooding,Highly disturbed
351,DEVA,DEVA_P_EDS0665,10/24/2004,Flooding,Highly disturbed
353,DEVA,DEVA_P_EMI0223,10/24/2004,Flooding,Highly disturbed
355,DEVA,DEVA_P_EMI0225,11/4/2004,Flooding,Highly disturbed
356,DEVA,DEVA_P_EMI0668,10/24/2004,Flooding,Highly disturbed
379,DEVA,DEVA_P_GNO0085,1/5/2005,Flooding,Highly disturbed
380,DEVA,DEVA_P_GNO0086,1/5/2005,Flooding,Highly disturbed
381,DEVA,DEVA_P_GNO0065,12/16/2004,Flooding,Highly disturbed
383,DEVA,DEVA_P_GNO0067,12/16/2004,Flooding,Highly disturbed
384,DEVA,DEVA_P_GNO0068,12/16/2004,Flooding,Highly disturbed
385,DEVA,DEVA_P_GNO0062,12/16/2004,Flooding,Highly disturbed
